country,city,year,ph,sulphates,chlorides
Slovakia,Hnusta,2019,26.67572021,5.453549385,66.96235657
Slovakia,Horna Lehota,2016,63.22754669,0.403393418,33.32446671
Slovakia,Horna Lehota,2018,65.01674652,0.163680717,29.64517593
Slovakia,Horna Lehota,2019,63.87149048,0,0
Slovakia,Hrabusice,2014,36.06298065,0.234298259,19.59662247
Slovakia,Hrabusice,2015,93.49555969,0,0
Slovakia,Hrabusice,2017,79.59461212,0.14917098,19.70787048
Slovakia,Hrabusice,2018,39.50619888,18.9428997,41.12438583
Slovakia,Hrabusice,2019,94.91035461,0,0
Slovakia,Humenne,2010,18.61270714,0.334109992,18.35120392
Slovakia,Humenne,2014,38.32206726,1.536193252,48.94215012
Slovakia,Humenne,2015,60.44539261,0.433591396,32.40876007
Slovakia,Humenne,2016,52.50154114,0.400713652,46.41844559
Slovakia,Humenne,2017,3.894012451,9.016602516,83.96524048
Slovakia,Humenne,2018,68.23959351,0.025824098,28.75569534
Slovakia,Humenne,2019,83.53670502,4.748153687,9.54E-07
Slovakia,Jelsava,2010,2.430006504,12.07171726,81.39151001
Slovakia,Jelsava,2014,61.25656509,0.68024236,36.43470383
Slovakia,Jelsava,2015,65.87381744,3.086267233,29.43035126
Slovakia,Jelsava,2016,14.10903263,3.621956348,81.74880219
Slovakia,Jelsava,2017,65.01052856,0.141433835,27.71241188
Slovakia,Jelsava,2018,75.64558411,0.503947139,23.55443192
Slovakia,Jelsava,2019,2.557764053,10.5680418,84.92640686
Slovakia,Kamenec Pod Vtacnikom,2016,3.154000282,11.58030605,84.24378204
Slovakia,Kamenec Pod Vtacnikom,2017,72.21895599,0.006755731,25.29692841
Slovakia,Kamenec Pod Vtacnikom,2018,94.23614502,0.125980452,5.231492043
Slovakia,Kamenec Pod Vtacnikom,2019,42.51817703,3.87784791,45.50417709
Slovakia,Kojšov,2017,79.97581482,0.62046361,18.85860825
Slovakia,Kojšov,2018,66.1912384,0.050340939,33.49613571
Slovakia,Kojšov,2019,92.02542877,0,0
Slovakia,Kosice,2010,2.376348734,15.33448982,81.34957123
Slovakia,Kosice,2014,58.3777771,0.471374363,30.78948784
Slovakia,Kosice,2015,15.16597271,0,69.9227829
Slovakia,Kosice,2016,77.62210083,1.589695096,20.62492561
Slovakia,Kosice,2017,93.98928833,1.517410159,0
Slovakia,Kosice,2018,43.99368668,1.463434458,54.23914337
Slovakia,Kosice,2019,18.26079941,2.59407115,78.81782532
Slovakia,Krompachy,2010,65.54174805,0.382848352,33.21363068
Slovakia,Ladomirov,2016,62.86384583,0.566547334,34.97148514
Slovakia,Ladomirov,2017,78.5088501,8.038146019,11.17350101
Slovakia,Ladomirov,2018,65.85527802,0.314936697,32.28271484
Slovakia,Ladomirov,2019,40.82369232,31.57888985,22.75012398
Slovakia,Malacky,2010,63.76265717,0.560296893,34.83177567
Slovakia,Malacky,2014,51.58822632,0.52895689,37.16182709
Slovakia,Malacky,2016,55.5132103,0.055556688,23.62800407
Slovakia,Malacky,2017,64.57085419,0.235435054,31.75239563
Slovakia,Malacky,2018,49.77515793,0.560306311,44.24773026
Slovakia,Malacky,2019,63.42301178,0.343920529,16.7866478
Slovakia,Martin,2010,38.08499527,0.602277339,53.78025055
Slovakia,Martin,2014,22.38804436,3.039613008,71.84557343
Slovakia,Martin,2015,24.50156784,0.277152449,65.87261963
Slovakia,Martin,2016,52.17136002,1.091240525,41.22199249
Slovakia,Martin,2017,62.91952896,0.483216465,34.0331192
Slovakia,Martin,2018,40.57687378,1.604931951,55.15024567
Slovakia,Martin,2019,59.72809601,0.201663822,39.5927887
Slovakia,Nitra,2010,36.57902908,3.02479291,50.400177
Slovakia,Nitra,2014,79.18776703,1.008521438,0
Slovakia,Nitra,2016,63.6105423,0,19.60342026
Slovakia,Nitra,2017,60.43270493,0,25.10856819
Slovakia,Nitra,2018,57.30293274,6.555751324,29.09643173
Slovakia,Nitra,2019,63.13679886,0.01009925,24.73132324
Slovakia,Okoc,2010,40.44365692,1.108129263,38.4793396
Slovakia,Okoc,2016,65.46676636,0,0
Slovakia,Okoc,2017,66.89042664,0.204321191,30.98432732
Slovakia,Okoc,2018,59.55939865,8.589050293,30.66067505
Slovakia,Okoc,2019,40.70724487,0.129046306,40.79656982
Slovakia,Poprad,2016,49.52642059,25.51152039,22.49609375
Slovakia,Poprad,2017,62.40465164,0,0
Slovakia,Poprad,2018,84.57888031,3.25957489,10.97397137
Slovakia,Poprad,2019,44.27635956,0.05510883,40.72746277
Slovakia,Presov,2010,72.78560638,0,15.94157696
Slovakia,Presov,2014,28.71839905,0.495387971,68.51351166
Slovakia,Presov,2015,17.23228836,6.004955292,67.27079773
Slovakia,Presov,2016,22.64775848,0.202179074,76.95104218
Slovakia,Presov,2017,3.246770859,34.21170425,61.78322601
Slovakia,Presov,2018,2.809656858,17.27625275,78.85812378
Slovakia,Presov,2019,7.902727604,6.65794611,8.047769547
Slovakia,Prievidza,2010,8.593008995,50.31639481,40.01765442
Slovakia,Prievidza,2014,8.881966591,90.29813385,7.45E-09
Slovakia,Prievidza,2017,2.620914221,15.00979233,81.28646088
Slovakia,Prievidza,2018,4.856135368,43.81358719,50.58979416
Slovakia,Prievidza,2019,17.14900208,65.81433105,15.46393299
Slovakia,Ruzomberok,2010,6.149492741,58.02030182,34.35530472
Slovakia,Ruzomberok,2014,8.609016418,88.0639267,2.048392296
Slovakia,Ruzomberok,2015,3.55030632,28.65358353,66.55102539
Slovakia,Ruzomberok,2016,2.588508606,13.05165958,72.10906982
Slovakia,Ruzomberok,2017,8.883712769,90.31588745,0
Slovakia,Ruzomberok,2018,6.008220196,55.73175812,37.37910461
Slovakia,Ruzomberok,2019,8.243686676,86.42636871,5.110948563
Slovakia,Senica,2010,8.640342712,87.49234009,2.44072032
Slovakia,Senica,2014,7.990649223,79.62230682,11.27754784
Slovakia,Senica,2017,3.116705179,21.02300262,74.4905777
Slovakia,Senica,2018,1.896492243,12.36642075,83.19869232
Slovakia,Senica,2019,7.570778847,74.55122375,16.88367653
Slovakia,Stakcin,2017,8.295476913,83.4996109,5.840532303
Slovakia,Stakcin,2018,8.852737427,90.00099945,0
Slovakia,Stakcin,2019,8.542908669,88.13298035,2.503142595
Slovakia,Stara Lesna,2010,2.619008064,13.11398029,82.88319397
Slovakia,Stara Lesna,2014,8.896499634,90.44589996,0
Slovakia,Stara Lesna,2015,5.93830204,58.81296539,34.27308273
Slovakia,Stara Lesna,2016,2.961932182,24.96792984,71.01951599
Slovakia,Stara Lesna,2017,8.891446114,90.39455414,4.66E-10
Slovakia,Stara Lesna,2018,3.441007137,25.2852993,69.59186554
Slovakia,Stara Lesna,2019,5.873977184,59.71752548,0
Slovakia,Strazske,2010,3.792411089,23.34827423,70.90307617
Slovakia,Strazske,2014,8.896920204,90.45018005,0
Slovakia,Strazske,2015,4.160972595,35.06129837,59.35928726
Slovakia,Strazske,2017,8.9237957,90.72340393,0
Slovakia,Strazske,2018,3.785650253,29.16563988,65.1164093
Slovakia,Strazske,2019,8.563937187,87.94893646,2.582796574
Slovakia,Trencin,2010,8.808667183,89.55293274,0
Slovakia,Trencin,2014,2.385363102,16.36938858,78.508255
Slovakia,Trencin,2015,2.339675903,13.39916325,72.56399536
Slovakia,Trencin,2016,7.550727844,74.41981506,16.37763023
Slovakia,Trencin,2017,3.24713707,22.53040886,73.22380829
Slovakia,Trencin,2018,8.880647659,90.28475189,0
Slovakia,Trencin,2019,2.537596703,14.55747414,81.301651
Slovakia,Trnava,2010,5.374948978,48.11222839,45.63237
Slovakia,Trnava,2016,7.429297447,73.29916382,18.50740623
Slovakia,Trnava,2017,8.903713226,90.51928711,0
Slovakia,Trnava,2018,7.540435314,75.77690125,15.86186314
Slovakia,Trnava,2019,2.75760746,16.58190536,80.01216125
Slovakia,Velka Ida,2010,12.43938923,50.9636116,35.63256073
Slovakia,Velka Ida,2017,2.600484371,14.89277267,80.65272522
Slovakia,Velka Ida,2018,2.769004822,27.62907028,67.95140839
Slovakia,Velka Ida,2019,3.047101498,14.45996666,80.71644592
Slovakia,Vranov Nad Toplou,2014,7.174411774,69.85995483,21.50554085
Slovakia,Vranov Nad Toplou,2017,2.424924374,13.91215324,77.80096436
Slovakia,Vranov Nad Toplou,2018,6.560471535,68.73538971,23.7744751
Slovakia,Vranov Nad Toplou,2019,3.858215094,30.57335854,61.320755
Slovakia,Vranov Nad Toplov,2010,6.233449936,58.5486908,33.69651794
Slovakia,Ziar Nad Hronom,2010,5.152440548,46.37511826,47.83261108
Slovakia,Ziar Nad Hronom,2014,7.817537785,79.47666168,0
Slovakia,Ziar Nad Hronom,2017,8.871991158,90.19670868,0
Slovakia,Ziar Nad Hronom,2018,8.81405735,89.60774231,3.73E-09
Slovakia,Ziar Nad Hronom,2019,8.630864143,87.84503174,2.234637499
Slovakia,Zilina,2010,8.133653641,81.29245758,9.766485214
Slovakia,Zilina,2014,8.870010376,90.17658997,0
Slovakia,Zilina,2016,3.763338804,30.09647369,62.55917358
Slovakia,Zilina,2017,8.208176613,85.17656708,5.437872887
Slovakia,Zilina,2018,8.914669037,90.63063049,0
Slovakia,Zilina,2019,18.10469246,74.21638489,6.902125359
Slovakia,Zvolen,2010,8.923443794,90.71985626,0
Slovakia,Zvolen,2014,4.483204365,38.54180908,54.98966217
Slovakia,Zvolen,2016,6.733757019,64.94797516,27.45213699
Slovakia,Zvolen,2017,5.462790012,55.53721237,0
Slovakia,Zvolen,2018,2.617074966,14.98781204,81.16741943
Slovakia,Zvolen,2019,2.919312954,18.69228554,76.75384521
Slovenia,Celje,2010,6.960692883,77.36569977,13.89021873
Slovenia,Celje,2013,6.678695202,64.99250793,26.09473038
Slovenia,Celje,2014,2.629554749,14.08977509,82.1255722
Slovenia,Celje,2015,8.410847664,87.48443604,3.858516455
Slovenia,Celje,2016,6.674085617,64.23284149,28.20253181
Slovenia,Celje,2017,8.909589767,90.57901001,0
Slovenia,Celje,2018,4.634542465,38.83541489,52.97443008
Slovenia,Celje,2019,2.605277777,14.92023754,80.8014679
Slovenia,Hrastnik,2010,2.807512522,17.26611328,78.77658844
Slovenia,Hrastnik,2013,8.632379532,88.72432709,1.881625533
Slovenia,Hrastnik,2014,5.436880589,13.34727192,75.56812286
Slovenia,Hrastnik,2015,7.33220911,75.52484131,16.35089302
Slovenia,Hrastnik,2016,3.416855335,25.04574776,70.63611603
Slovenia,Hrastnik,2017,7.123168945,69.87775421,20.63735008
Slovenia,Hrastnik,2018,8.890277863,90.38262177,0
Slovenia,Hrastnik,2019,6.284651279,59.99308777,33.10442734
Slovenia,Koper,2010,4.885635853,42.82440186,50.72343826
Slovenia,Koper,2013,2.623493671,15.0245676,81.36647797
Slovenia,Koper,2014,6.73822403,64.57767487,27.42834663
Slovenia,Koper,2015,3.653438807,27.595644,66.69456482
Slovenia,Koper,2016,8.8934021,90.41439819,0
Slovenia,Koper,2017,8.911454201,90.59794617,0
Slovenia,Koper,2018,7.649662018,76.06250763,14.84851074
Slovenia,Koper,2019,8.867944717,90.15565491,0
Slovenia,Kovk,2010,8.822403908,89.69259644,0
Slovenia,Kranj,2010,8.922225952,90.70747375,0
Slovenia,Kranj,2013,8.870026588,90.17677307,4.66E-10
Slovenia,Kranj,2014,6.933594704,69.38851166,22.29757118
Slovenia,Kranj,2015,8.923830032,90.72377014,0
Slovenia,Kranj,2016,8.678025246,88.76576233,2.088700056
Slovenia,Kranj,2017,4.22038269,43.11638641,1.449160695
Slovenia,Kranj,2018,2.375728607,14.94954395,75.92844391
Slovenia,Kranj,2019,3.696312904,28.94226646,66.1669693
Slovenia,Ljubljana,2010,2.478989601,14.2052412,77.74552917
Slovenia,Ljubljana,2013,2.665800333,15.6609621,79.92523193
Slovenia,Ljubljana,2014,4.295680523,38.0745163,40.0393219
Slovenia,Ljubljana,2015,2.369072914,14.64788437,82.14123535
Slovenia,Ljubljana,2016,7.939674854,70.65676117,20.74238396
Slovenia,Ljubljana,2017,3.237812042,25.64427185,68.19953156
Slovenia,Ljubljana,2018,3.438937664,15.76582241,79.69063568
Slovenia,Ljubljana,2019,2.595265388,14.86292267,80.49108124
Slovenia,Maribor,2010,3.118486881,21.02236557,74.62172699
Slovenia,Maribor,2013,8.93605423,90.84804535,0
Slovenia,Maribor,2014,5.02821207,38.02241135,56.16390228
Slovenia,Maribor,2015,6.284157753,64.24507904,26.66731071
Slovenia,Maribor,2016,8.890892029,90.38890839,0
Slovenia,Maribor,2017,2.769706249,17.03410721,77.71244049
Slovenia,Maribor,2018,11.53650761,13.19020176,42.80190277
Slovenia,Maribor,2019,10.03226757,50.44347,25.40327072
Slovenia,Nova Gorica,2010,3.874582767,33.25960541,61.51011276
Slovenia,Nova Gorica,2013,8.170355797,83.69004059,8.082115173
Slovenia,Nova Gorica,2014,2.253108978,20.49044991,73.45874786
Slovenia,Nova Gorica,2015,11.85237503,85.7954483,1.045712233
Slovenia,Nova Gorica,2016,8.915307045,90.63709259,0
Slovenia,Nova Gorica,2017,8.691633224,88.36316681,0
Slovenia,Nova Gorica,2018,8.987199783,24.36905289,24.00482368
Slovenia,Nova Gorica,2019,6.422148228,23.68644714,47.89658737
Slovenia,Novo Mesto,2010,8.917230606,90.65666962,7.45E-09
Slovenia,Novo Mesto,2013,0,0,0
Slovenia,Novo Mesto,2014,9.006116867,22.76245499,59.29572296
Slovenia,Novo Mesto,2015,7.761334896,78.90526581,0
Slovenia,Novo Mesto,2016,9.969930649,35.46864319,42.84329605
Slovenia,Novo Mesto,2017,8.909144402,90.57445526,0
Slovenia,Novo Mesto,2018,3.760160446,29.24646187,32.13650131
Slovenia,Novo Mesto,2019,2.535010338,9.362659454,54.11978149
Slovenia,Rakican,2013,8.825678825,89.72592163,0
Slovenia,Rakican,2014,9.463395119,3.919752836,59.03781128
Slovenia,Rakican,2015,3.153027058,2.280607462,73.92550659
Slovenia,Rakican,2016,8.87699604,90.24760437,0
Slovenia,Rakican,2017,0,0,0
Slovenia,Rakican,2018,8.932889938,90.81591034,0
Slovenia,Rakican,2019,7.567063332,76.93023682,0
Slovenia,Stalcerji,2010,0,0,0
Slovenia,Stalcerji,2013,14.07199383,5.363865376,51.06243896
Slovenia,Stalcerji,2014,2.432651043,1.673198104,74.60870361
Slovenia,Stalcerji,2015,4.0299263,40.9700737,0
Slovenia,Stalcerji,2016,5.564698696,33.56797791,13.14930725
Slovenia,Stalcerji,2017,8.559406281,88.2621994,2.427893639
Slovenia,Stalcerji,2018,6.712089539,74.42090607,17.74301338
Slovenia,Stalcerji,2019,8.217256546,62.85489273,21.6842308
Slovenia,Trbovlje,2013,1.632262945,9.404750824,56.5788269
Slovenia,Trbovlje,2014,8.456776619,17.00338173,69.48116302
Slovenia,Trbovlje,2015,2.999982357,30.49912453,0
Slovenia,Trbovlje,2016,9.015455246,35.27856064,46.87892914
Slovenia,Trbovlje,2017,0,0,0
Slovenia,Trbovlje,2018,1.690033674,5.97704649,87.41287231
Slovenia,Trbovlje,2019,6.726691246,72.56409454,20.00252914
Slovenia,Trbovlje1,2010,8.371547699,85.10388947,1.061239362
Slovenia,Velenje,2013,3.920342922,16.47003555,58.10462952
Slovenia,Velenje,2014,8.91392231,90.62307739,0
Slovenia,Velenje,2015,0,0,0
Slovenia,Velenje,2016,6.788613319,59.98975754,7.951029778
Slovenia,Velenje,2017,8.90252018,90.50708008,0
Slovenia,Velenje,2018,7.069769859,75.49319458,16.13918495
Slovenia,Velenje,2019,5.740202904,55.04988098,35.39226151
Slovenia,Zagorje Ob Savi,2010,2.077623844,2.063366175,87.75426483
Slovenia,Zagorje Ob Savi,2013,0,0,0
Slovenia,Zagorje Ob Savi,2014,4.79979229,40.08491898,1.115288734
Slovenia,Zagorje Ob Savi,2015,12.61539936,77.18161011,0.441190988
Slovenia,Zagorje Ob Savi,2016,8.750079155,88.95732117,0
Slovenia,Zagorje Ob Savi,2017,17.28093147,40.80417252,22.48652267
Slovenia,Zagorje Ob Savi,2018,5.965942383,0.303482056,0.73057735
Slovenia,Zagorje Ob Savi,2019,7.823550224,79.53784943,0
Slovenia,Zerjav,2010,5.20986557,55.13256836,33.65756607
Slovenia,Zerjav,2013,8.915575981,90.63982391,0
Slovenia,Zerjav,2014,10.59734726,87.86266327,0.602355123
Slovenia,Zerjav,2015,11.23586464,65.61520386,7.56224966
Slovenia,Zerjav,2016,3.529590607,46.89651108,47.28005981
Slovenia,Zerjav,2017,9.317492485,16.0620594,44.57669067
Slovenia,Zerjav,2018,7.207538128,62.70853424,28.46134758
Slovenia,Zerjav,2019,8.927968979,90.76583099,0
Sweden,Akarp,2014,10.42197418,84.46422577,1.752423048
Sweden,Akarp,2016,14.42183399,79.10765076,6.470515251
Sweden,Akarp,2017,4.881509304,35.89032745,1.21307826
Sweden,Akarp,2018,8.574926376,87.17667389,0
Sweden,Älgarås,2013,0,0,0
Sweden,Älgarås,2014,9.147010803,84.80947113,2.130283117
Sweden,Älgarås,2015,0,0,0
Sweden,Älgarås,2016,0,0,0
Sweden,Älgarås,2017,8.954138756,87.13201141,0.220770821
Sweden,Älgarås,2018,8.689178467,75.73130035,0.713670492
Sweden,Älgarås,2019,11.33411789,79.05706787,0.608814418
Sweden,Älmhult,2010,8.418613434,85.58748627,0
Sweden,Älmhult,2016,9.955597878,88.30762482,0.73057735
Sweden,Älmhult,2017,8.771397591,89.17410278,0
Sweden,Alvesta,2018,8.592524529,87.35557556,0
Sweden,Arlov,2014,8.209162712,83.45813751,0
Sweden,Arlov,2015,8.892343521,90.40365601,7.45E-09
Sweden,Arlov,2016,5.412852287,55.47977448,2.527673483
Sweden,Arlov,2017,0.323365748,3.287438869,0
Sweden,Arlov,2018,20.04950523,52.92601776,13.32972527
Sweden,Arlov,2019,6.010251999,58.58083344,26.34228516
Sweden,Arlöv,2010,6.015351772,60.74746704,28.19139099
Sweden,Arlöv,2019,5.34388113,50.0295639,41.68900299
Sweden,Arvika,2016,8.609838486,52.85494995,13.25021172
Sweden,Arvika,2017,0.020961642,0.30700472,0.539125681
Sweden,Arvika,2018,5.642118931,47.81712723,41.42030334
Sweden,Aseda,2019,8.121313095,85.50720978,5.745436192
Sweden,Boden,2016,3.850647211,38.09393311,11.49463558
Sweden,Boden,2017,4.62496376,35.5197525,22.35318756
Sweden,Boras,2013,5.235517025,52.62470245,34.32426453
Sweden,Boras,2014,0.498307228,4.685195923,5.09999752
Sweden,Boras,2015,8.13167572,82.99290466,6.479465961
Sweden,Boras,2016,7.994605064,80.20540619,8.863384247
Sweden,Boras,2017,4.148553848,30.9179287,1.649069428
Sweden,Boras,2018,3.037669897,30.84622002,7.519190788
Sweden,Boras,2019,2.803299189,29.16486359,13.61929131
Sweden,Bores,2010,5.665164948,62.60081863,28.85268974
Sweden,Borlange,2015,8.545480728,87.93692017,2.069181442
Sweden,Bredkalen,2010,0,0,0
Sweden,Bromma,2013,4.487343788,23.23550606,0.687051535
Sweden,Bromma,2015,6.508234501,61.5958519,1.189633369
Sweden,Bromma,2016,8.799120903,89.45587921,0
Sweden,Bromma,2017,9.04799366,83.97373199,2.490458965
Sweden,Bromma,2018,0,0,0
Sweden,Bromma,2019,0,0,0
Sweden,Burgsvik,2013,9.229152679,85.85536957,0.451319456
Sweden,Burgsvik,2014,3.26838398,33.21563721,11.36842823
Sweden,Burgsvik,2015,2.323035479,23.61706161,0
Sweden,Burgsvik,2016,8.088962555,82.23613739,0
Sweden,Burgsvik,2017,0,0,0
Sweden,Burgsvik,2018,7.698387146,78.31490326,2.404620647
Sweden,Burgsvik,2019,6.860104084,69.74299622,0
Sweden,Charlottenberg,2017,0,0,0
Sweden,Djursholm,2015,7.434225559,76.00753784,0.835404217
Sweden,Eskilstuna,2018,0,0,0
Sweden,Falköping,2016,0,0,0
Sweden,Falun,2013,0,0,0
Sweden,Falun,2014,8.89812088,90.46237946,0
Sweden,Falun,2015,10.84621716,58.53575134,21.7192688
Sweden,Falun,2016,0,0,0
Sweden,Falun,2017,8.326490402,84.65090942,0
Sweden,Falun,2018,4.455972672,44.63554001,48.22877502
Sweden,Falun,2019,2.53241539,22.67057991,68.39835358
Sweden,Gavle,2013,0,0,0
Sweden,Gavle,2014,3.463867664,34.28874207,51.47103882
Sweden,Gavle,2016,6.446020126,72.1276474,15.84210587
Sweden,Gavle,2017,0,0,0
Sweden,Gavle,2018,2.62187624,24.06121063,69.12404633
Sweden,Gavle,2019,3.358006477,34.06784058,44.6756897
Sweden,Gävle,2017,6.705700874,70.8928299,22.00626755
Sweden,Göteborg,2010,14.16008663,82.34073639,3.127024412
Sweden,Gothenburg,2013,3.589458704,34.26538849,59.36559296
Sweden,Gothenburg,2014,1.498876572,8.917211533,47.04390717
Sweden,Gothenburg,2015,10.88326454,87.92783356,0.295037955
Sweden,Gothenburg,2016,4.897810459,26.09544945,1.002340198
Sweden,Gothenburg,2017,8.930109978,90.78759003,1.86E-09
Sweden,Gothenburg,2018,3.608960629,26.96998405,67.90648651
Sweden,Gothenburg,2019,6.190505028,58.94066238,22.03648949
Sweden,Halmstad,2010,3.279944181,22.65139198,68.80519867
Sweden,Halmstad,2013,5.818479061,60.50642776,32.07043076
Sweden,Halmstad,2014,8.055757523,85.19398499,6.435257912
Sweden,Halmstad,2015,9.39741993,84.7673111,2.982523203
Sweden,Halmstad,2016,0.495180309,3.584125757,93.65640259
Sweden,Halmstad,2017,1.833545923,12.75829887,84.01225281
Sweden,Halmstad,2018,6.604156971,72.82230377,13.13515854
Sweden,Halmstad,2019,2.450294971,25.86259842,70.7834549
Sweden,Hedemora,2019,1.164654374,7.181395054,89.6445694
Sweden,Helsingborg,2010,2.877030611,21.0916748,74.0032196
Sweden,Helsingborg,2013,0,0,0
Sweden,Helsingborg,2014,2.405601501,14.61417675,78.84578705
Sweden,Helsingborg,2015,8.273293495,85.87747955,5.230669022
Sweden,Helsingborg,2016,4.090424061,37.79225159,55.17173386
Sweden,Helsingborg,2017,2.839704037,37.79343033,48.36462784
Sweden,Helsingborg,2018,14.45300007,84.79529572,0.536804318
Sweden,Helsingborg,2019,8.622136116,42.66064453,29.58625603
Sweden,Hoganas,2013,9.950574875,88.30562592,0.727801383
Sweden,Hoganas,2014,0,0,0
Sweden,Hoganas,2015,0.468654811,4.872879028,0.621762872
Sweden,Hoganas,2016,4.121733189,41.45741653,52.48414612
Sweden,Johannishus,2016,0.289287329,2.482637882,95.39419556
Sweden,Johannishus,2017,7.868024826,71.1783905,15.45405579
Sweden,Johannishus,2018,2.519097567,14.8556881,0.608814418
Sweden,Johannishus,2019,0,0,0
Sweden,Jonkoping,2013,0.270463467,2.465546608,1.984874725
Sweden,Jonkoping,2014,0,0,0
Sweden,Jonkoping,2015,8.824426651,89.71317291,1.86E-09
Sweden,Jonkoping,2016,0,0,0
